run_accession	study_accession	sample_accession	tax_id	scientific_name	library_name	fastq_ftp	submitted_ftp	sample_alias	sample_title
ERR15681629	PRJEB98069	SAMEA120295124	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15681629/ERR15681629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/029/ERR15681629/ERR15681629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681629/DoSc00000003MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681629/DoSc00000003MP_R2_NonHuman_Combined.fastq.gz	DoSc00000003MP_HP	DoSc00000003MP
ERR15681749	PRJEB98069	SAMEA120295307	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15681749/ERR15681749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/049/ERR15681749/ERR15681749_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681749/FMTP00000005MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681749/FMTP00000005MP_R2_NonHuman_Combined.fastq.gz	FMTP00000005MP_HP	FMTP00000005MP
ERR15681750	PRJEB98069	SAMEA120295129	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15681750/ERR15681750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15681750/ERR15681750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681750/DoBa00000017MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681750/DoBa00000017MP_R2_NonHuman_Combined.fastq.gz	DoBa00000017MP_HP	DoBa00000017MP
ERR15681630	PRJEB98069	SAMEA120295080	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/030/ERR15681630/ERR15681630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/030/ERR15681630/ERR15681630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681630/ASYM00000010MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681630/ASYM00000010MP_R2_NonHuman_Combined.fastq.gz	ASYM00000010MP_HP	ASYM00000010MP
ERR15681753	PRJEB98069	SAMEA120295587	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15681753/ERR15681753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/053/ERR15681753/ERR15681753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681753/RASK00000093MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681753/RASK00000093MP_R2_NonHuman_Combined.fastq.gz	RASK00000093MP_HP	RASK00000093MP
ERR15681635	PRJEB98069	SAMEA120295536	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15681635/ERR15681635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/035/ERR15681635/ERR15681635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681635/RASK00000041MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681635/RASK00000041MP_R2_NonHuman_Combined.fastq.gz	RASK00000041MP_HP	RASK00000041MP
ERR15681638	PRJEB98069	SAMEA120295254	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15681638/ERR15681638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/038/ERR15681638/ERR15681638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681638/PaPr00000050MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681638/PaPr00000050MP_R2_NonHuman_Combined.fastq.gz	PaPr00000050MP_HP	PaPr00000050MP
ERR15681755	PRJEB98069	SAMEA120295072	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15681755/ERR15681755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/055/ERR15681755/ERR15681755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681755/ASYM00000001MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681755/ASYM00000001MP_R2_NonHuman_Combined.fastq.gz	ASYM00000001MP_HP	ASYM00000001MP
ERR15681647	PRJEB98069	SAMEA120295627	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/047/ERR15681647/ERR15681647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/047/ERR15681647/ERR15681647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681647/UCPr00000032MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681647/UCPr00000032MP_R2_NonHuman_Combined.fastq.gz	UCPr00000032MP_HP	UCPr00000032MP
ERR15681756	PRJEB98069	SAMEA120295207	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/056/ERR15681756/ERR15681756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/056/ERR15681756/ERR15681756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681756/PaOp00000032MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681756/PaOp00000032MP_R2_NonHuman_Combined.fastq.gz	PaOp00000032MP_HP	PaOp00000032MP
ERR15681650	PRJEB98069	SAMEA120295163	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15681650/ERR15681650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/050/ERR15681650/ERR15681650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681650/DoBa00000078MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681650/DoBa00000078MP_R2_NonHuman_Combined.fastq.gz	DoBa00000078MP_HP	DoBa00000078MP
ERR15681757	PRJEB98069	SAMEA120295316	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15681757/ERR15681757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/057/ERR15681757/ERR15681757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681757/PaPr00000095MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681757/PaPr00000095MP_R2_NonHuman_Combined.fastq.gz	PaPr00000095MP_HP	PaPr00000095MP
ERR15681654	PRJEB98069	SAMEA120295511	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15681654/ERR15681654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/054/ERR15681654/ERR15681654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681654/RASK00000015MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681654/RASK00000015MP_R2_NonHuman_Combined.fastq.gz	RASK00000015MP_HP	RASK00000015MP
ERR15681759	PRJEB98069	SAMEA120295372	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15681759/ERR15681759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/059/ERR15681759/ERR15681759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681759/PaPr00000165MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681759/PaPr00000165MP_R2_NonHuman_Combined.fastq.gz	PaPr00000165MP_HP	PaPr00000165MP
ERR15681660	PRJEB98069	SAMEA120295236	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/060/ERR15681660/ERR15681660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/060/ERR15681660/ERR15681660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681660/PaOp00000005MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681660/PaOp00000005MP_R2_NonHuman_Combined.fastq.gz	PaOp00000005MP_HP	PaOp00000005MP
ERR15681766	PRJEB98069	SAMEA120295278	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15681766/ERR15681766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/066/ERR15681766/ERR15681766_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681766/PaPr00000072MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681766/PaPr00000072MP_R2_NonHuman_Combined.fastq.gz	PaPr00000072MP_HP	PaPr00000072MP
ERR15681661	PRJEB98069	SAMEA120295453	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15681661/ERR15681661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/061/ERR15681661/ERR15681661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681661/PAOP00000074MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681661/PAOP00000074MP_R2_NonHuman_Combined.fastq.gz	PAOP00000074MP_HP	PAOP00000074MP
ERR15681767	PRJEB98069	SAMEA120295391	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15681767/ERR15681767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/067/ERR15681767/ERR15681767_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681767/PaOp00000059MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681767/PaOp00000059MP_R2_NonHuman_Combined.fastq.gz	PaOp00000059MP_HP	PaOp00000059MP
ERR15681662	PRJEB98069	SAMEA120295405	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15681662/ERR15681662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/062/ERR15681662/ERR15681662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681662/PaPr00000194MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681662/PaPr00000194MP_R2_NonHuman_Combined.fastq.gz	PaPr00000194MP_HP	PaPr00000194MP
ERR15681770	PRJEB98069	SAMEA120295139	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/070/ERR15681770/ERR15681770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/070/ERR15681770/ERR15681770_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681770/DoBa00000034MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681770/DoBa00000034MP_R2_NonHuman_Combined.fastq.gz	DoBa00000034MP_HP	DoBa00000034MP
ERR15681663	PRJEB98069	SAMEA120295155	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15681663/ERR15681663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/063/ERR15681663/ERR15681663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681663/DoBa00000062MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681663/DoBa00000062MP_R2_NonHuman_Combined.fastq.gz	DoBa00000062MP_HP	DoBa00000062MP
ERR15681771	PRJEB98069	SAMEA120295559	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/071/ERR15681771/ERR15681771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/071/ERR15681771/ERR15681771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681771/RASK00000064MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681771/RASK00000064MP_R2_NonHuman_Combined.fastq.gz	RASK00000064MP_HP	RASK00000064MP
ERR15681672	PRJEB98069	SAMEA120295418	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681672/ERR15681672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/072/ERR15681672/ERR15681672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681672/PaPr00000215MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681672/PaPr00000215MP_R2_NonHuman_Combined.fastq.gz	PaPr00000215MP_HP	PaPr00000215MP
ERR15681773	PRJEB98069	SAMEA120295503	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681773/ERR15681773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681773/ERR15681773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681773/RASK00000007MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681773/RASK00000007MP_R2_NonHuman_Combined.fastq.gz	RASK00000007MP_HP	RASK00000007MP
ERR15681673	PRJEB98069	SAMEA120295117	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681673/ERR15681673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/073/ERR15681673/ERR15681673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681673/ASYM00000047MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681673/ASYM00000047MP_R2_NonHuman_Combined.fastq.gz	ASYM00000047MP_HP	ASYM00000047MP
ERR15681776	PRJEB98069	SAMEA120295074	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681776/ERR15681776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681776/ERR15681776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681776/ASYM00000003MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681776/ASYM00000003MP_R2_NonHuman_Combined.fastq.gz	ASYM00000003MP_HP	ASYM00000003MP
ERR15681675	PRJEB98069	SAMEA120295478	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681675/ERR15681675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/075/ERR15681675/ERR15681675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681675/PaPr00000243MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681675/PaPr00000243MP_R2_NonHuman_Combined.fastq.gz	PaPr00000243MP_HP	PaPr00000243MP
ERR15681779	PRJEB98069	SAMEA120295363	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/079/ERR15681779/ERR15681779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/079/ERR15681779/ERR15681779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681779/PaPr00000156MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681779/PaPr00000156MP_R2_NonHuman_Combined.fastq.gz	PaPr00000156MP_HP	PaPr00000156MP
ERR15681676	PRJEB98069	SAMEA120295257	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681676/ERR15681676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/076/ERR15681676/ERR15681676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681676/PaOp00000030MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681676/PaOp00000030MP_R2_NonHuman_Combined.fastq.gz	PaOp00000030MP_HP	PaOp00000030MP
ERR15681677	PRJEB98069	SAMEA120295331	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15681677/ERR15681677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/077/ERR15681677/ERR15681677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681677/PaPr00000115MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681677/PaPr00000115MP_R2_NonHuman_Combined.fastq.gz	PaPr00000115MP_HP	PaPr00000115MP
ERR15681780	PRJEB98069	SAMEA120295167	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681780/ERR15681780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681780/ERR15681780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681780/DoSc00000018MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681780/DoSc00000018MP_R2_NonHuman_Combined.fastq.gz	DoSc00000018MP_HP	DoSc00000018MP
ERR15681680	PRJEB98069	SAMEA120295591	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681680/ERR15681680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/080/ERR15681680/ERR15681680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681680/RASK00000097MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681680/RASK00000097MP_R2_NonHuman_Combined.fastq.gz	RASK00000097MP_HP	RASK00000097MP
ERR15681794	PRJEB98069	SAMEA120295513	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15681794/ERR15681794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/094/ERR15681794/ERR15681794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681794/RASK00000017MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681794/RASK00000017MP_R2_NonHuman_Combined.fastq.gz	RASK00000017MP_HP	RASK00000017MP
ERR15681684	PRJEB98069	SAMEA120295079	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15681684/ERR15681684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/084/ERR15681684/ERR15681684_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681684/ASYM00000009MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681684/ASYM00000009MP_R2_NonHuman_Combined.fastq.gz	ASYM00000009MP_HP	ASYM00000009MP
ERR15681796	PRJEB98069	SAMEA120295335	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681796/ERR15681796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/096/ERR15681796/ERR15681796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681796/PaPr00000124MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681796/PaPr00000124MP_R2_NonHuman_Combined.fastq.gz	PaPr00000124MP_HP	PaPr00000124MP
ERR15681687	PRJEB98069	SAMEA120295309	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/087/ERR15681687/ERR15681687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/087/ERR15681687/ERR15681687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681687/PaPr00000091MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681687/PaPr00000091MP_R2_NonHuman_Combined.fastq.gz	PaPr00000091MP_HP	PaPr00000091MP
ERR15681689	PRJEB98069	SAMEA120295192	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15681689/ERR15681689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/089/ERR15681689/ERR15681689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681689/PaOp00000021MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681689/PaOp00000021MP_R2_NonHuman_Combined.fastq.gz	PaOp00000021MP_HP	PaOp00000021MP
ERR15681797	PRJEB98069	SAMEA120295223	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681797/ERR15681797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/097/ERR15681797/ERR15681797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681797/PaOp00000015MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681797/PaOp00000015MP_R2_NonHuman_Combined.fastq.gz	PaOp00000015MP_HP	PaOp00000015MP
ERR15681690	PRJEB98069	SAMEA120295501	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681690/ERR15681690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/090/ERR15681690/ERR15681690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681690/RASK00000005MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681690/RASK00000005MP_R2_NonHuman_Combined.fastq.gz	RASK00000005MP_HP	RASK00000005MP
ERR15681802	PRJEB98069	SAMEA120295366	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681802/ERR15681802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/002/ERR15681802/ERR15681802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681802/PaPr00000155MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681802/PaPr00000155MP_R2_NonHuman_Combined.fastq.gz	PaPr00000155MP_HP	PaPr00000155MP
ERR15681691	PRJEB98069	SAMEA120295556	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681691/ERR15681691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/091/ERR15681691/ERR15681691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681691/RASK00000061MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681691/RASK00000061MP_R2_NonHuman_Combined.fastq.gz	RASK00000061MP_HP	RASK00000061MP
ERR15681803	PRJEB98069	SAMEA120295093	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15681803/ERR15681803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15681803/ERR15681803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681803/ASYM00000023MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681803/ASYM00000023MP_R2_NonHuman_Combined.fastq.gz	ASYM00000023MP_HP	ASYM00000023MP
ERR15681693	PRJEB98069	SAMEA120295332	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681693/ERR15681693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/093/ERR15681693/ERR15681693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681693/PaPr00000125MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681693/PaPr00000125MP_R2_NonHuman_Combined.fastq.gz	PaPr00000125MP_HP	PaPr00000125MP
ERR15681695	PRJEB98069	SAMEA120295595	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681695/ERR15681695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/095/ERR15681695/ERR15681695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681695/RASK00000102MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681695/RASK00000102MP_R2_NonHuman_Combined.fastq.gz	RASK00000102MP_HP	RASK00000102MP
ERR15681804	PRJEB98069	SAMEA120295279	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15681804/ERR15681804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/004/ERR15681804/ERR15681804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681804/PaPr00000070MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681804/PaPr00000070MP_R2_NonHuman_Combined.fastq.gz	PaPr00000070MP_HP	PaPr00000070MP
ERR15681703	PRJEB98069	SAMEA120295258	408170	human gut metagenome		ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15681703/ERR15681703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR156/003/ERR15681703/ERR15681703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681703/PaOp00000025MP_R1_NonHuman_Combined.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15681703/PaOp00000025MP_R2_NonHuman_Combined.fastq.gz	PaOp00000025MP_HP	PaOp00000025MP
